domain,specification,repeat,fold,n_train,n_test,train_prompts,test_prompts,r2,rmse,mae
pooled,D_only,16,1,1191,299,399,100,0.22311751602405938,0.5345817344353538,0.3448806057443177
pooled,D_only,16,2,1190,300,399,100,0.1757199448665634,0.5286555892323767,0.36410857419848497
pooled,D_only,16,3,1191,299,399,100,0.2741122591464986,0.3978467418239602,0.3105768058946355
pooled,D_only,16,4,1194,296,400,99,0.250173309857479,0.4500499407788178,0.32811751955419505
pooled,D_only,17,0,1191,299,399,100,0.23244180176116525,0.5443384716189592,0.3404961250140402
pooled,D_only,17,1,1192,298,399,100,0.19050802767265695,0.4790436565770997,0.3527841309664559
pooled,D_only,17,2,1192,298,399,100,0.2744810310511845,0.4992939106390933,0.3274448208239266
pooled,D_only,17,3,1191,299,399,100,0.1749395110961487,0.4636752094154122,0.3558559858027382
pooled,D_only,17,4,1194,296,400,99,0.23444870092081183,0.4062952662739104,0.3166887726676848
pooled,D_only,18,0,1192,298,399,100,0.24305971155959327,0.43457401362817727,0.32487013244258695
pooled,D_only,18,1,1191,299,399,100,0.21284487863154267,0.5247861319210619,0.35628661789553245
pooled,D_only,18,2,1192,298,399,100,0.2344026106914775,0.4327810619819575,0.33118241508898466
pooled,D_only,18,3,1191,299,399,100,0.26919123056088634,0.479787426661302,0.3267578104325608
pooled,D_only,18,4,1194,296,400,99,0.1548424743246447,0.5301327465670621,0.3514574969518644
pooled,D_only,19,0,1191,299,399,100,0.19606967040229073,0.4994469531156803,0.3430799808118586
pooled,D_only,19,1,1191,299,399,100,0.19386694926485082,0.4623928820551152,0.3342635231392354
pooled,D_only,19,2,1193,297,399,100,0.28640529358874445,0.42911661784998745,0.3269069351331332
pooled,D_only,19,3,1190,300,399,100,0.2175917176326695,0.47531540922449217,0.33779739900160477
pooled,D_only,19,4,1195,295,400,99,0.21660233795693784,0.5365094602199166,0.35144923558986846
pooled,F_only,0,0,1191,299,399,100,0.5093271568199566,0.40023886122968594,0.30780968743410375
pooled,F_only,0,1,1191,299,399,100,0.3784719840224944,0.39513075800371117,0.3107247333817967
pooled,F_only,0,2,1191,299,399,100,0.4318154611443149,0.4558348724714226,0.33182181572708747
pooled,F_only,0,3,1192,298,399,100,0.49040291443944695,0.3617540355703863,0.2827558727162673
pooled,F_only,0,4,1195,295,400,99,0.5311401872889843,0.372821768159077,0.29176563886759027
pooled,F_only,1,0,1190,300,399,100,0.500425929996662,0.34265419336185643,0.2749204680365273
pooled,F_only,1,1,1195,295,399,100,0.5446392988639346,0.34416532413807666,0.27578362468227
pooled,F_only,1,2,1192,298,399,100,0.3345482063791354,0.42559571887776165,0.3169089040820896
pooled,F_only,1,3,1190,300,399,100,0.48934591821955487,0.43960041668365873,0.33712630777270725
pooled,F_only,1,4,1193,297,400,99,0.48895292902230836,0.4248764812325808,0.31866262131308093
pooled,F_only,2,0,1191,299,399,100,0.5746585694075291,0.3970810387542026,0.3053616978871741
pooled,F_only,2,1,1190,300,399,100,0.451858916033021,0.3699770392599136,0.2985686280820022
pooled,F_only,2,2,1193,297,399,100,0.45634199537923514,0.41302317816978634,0.31332084565113816
pooled,F_only,2,3,1192,298,399,100,0.4339142803984122,0.4226771821995267,0.307006321055859
pooled,F_only,2,4,1194,296,400,99,0.3737454326880313,0.3906065783493354,0.30329375365672673
pooled,F_only,3,0,1190,300,399,100,0.4467844047243813,0.3569284655367796,0.2868750659846189
pooled,F_only,3,1,1190,300,399,100,0.4317610136214829,0.37139205510831236,0.2922253680139108
pooled,F_only,3,2,1191,299,399,100,0.37439257099321943,0.4163092989582632,0.311299438139609
pooled,F_only,3,3,1193,297,399,100,0.4848756946749675,0.4193958914007845,0.3076908406710092
pooled,F_only,3,4,1196,294,400,99,0.5415942603306481,0.43047441722341545,0.3297955084818879
pooled,F_only,4,0,1190,300,399,100,0.5156779249555749,0.44999785903452055,0.31786161190474144
pooled,F_only,4,1,1190,300,399,100,0.48822764265776775,0.39744613265557427,0.3071149891075954
pooled,F_only,4,2,1190,300,399,100,0.4856175791342202,0.39950462980132007,0.3141876269736507
pooled,F_only,4,3,1194,296,399,100,0.36807294998180906,0.379527637868882,0.2994160157856289
pooled,F_only,4,4,1196,294,400,99,0.42036414666989996,0.36577419206652817,0.2872565953130216
pooled,F_only,5,0,1194,296,399,100,0.44549619167496257,0.395949079856068,0.2982949197554026
pooled,F_only,5,1,1190,300,399,100,0.444317121185543,0.36358899442909337,0.2879318316367531
pooled,F_only,5,2,1191,299,399,100,0.4875796438574602,0.3994027820917955,0.30142387534010545
pooled,F_only,5,3,1190,300,399,100,0.4399105301993621,0.4354399608004486,0.3434043041128042
pooled,F_only,5,4,1195,295,400,99,0.5298761042961854,0.39290641637823137,0.29328807153786884
pooled,F_only,6,0,1192,298,399,100,0.4652676776088681,0.36321553979002863,0.28183826039974447
pooled,F_only,6,1,1193,297,399,100,0.5213739041202426,0.4255683195254663,0.32348242594344634
pooled,F_only,6,2,1190,300,399,100,0.4443317688815185,0.3978426342471515,0.3055829969506785
pooled,F_only,6,3,1191,299,399,100,0.4633130997950047,0.4160573541397262,0.31742882014423324
pooled,F_only,6,4,1194,296,400,99,0.45506322533955224,0.37989004190462966,0.29406283889692336
pooled,F_only,7,0,1190,300,399,100,0.41206330379057154,0.39057512664746047,0.3017763919546609
pooled,F_only,7,1,1191,299,399,100,0.36522249624668923,0.38949364331719855,0.2999725508140955
pooled,F_only,7,2,1194,296,399,100,0.46378653497221667,0.39647911326579793,0.30691232359778015
pooled,F_only,7,3,1191,299,399,100,0.559985798879362,0.39698185061479524,0.3014934577990488
pooled,F_only,7,4,1194,296,400,99,0.4774962397791469,0.42544704458578386,0.32058951706776495
pooled,F_only,8,0,1192,298,399,100,0.5865191433334835,0.35070636849429354,0.2817748827590624
pooled,F_only,8,1,1190,300,399,100,0.49111896884774964,0.40378862813585253,0.3124324716305199
pooled,F_only,8,2,1193,297,399,100,0.43909026184495303,0.44743109630963634,0.339741754069866
pooled,F_only,8,3,1192,298,399,100,0.391628112601597,0.3861510480805092,0.2879862174605882
pooled,F_only,8,4,1193,297,400,99,0.4400665633801264,0.3929821370112023,0.3036385436181758
pooled,F_only,9,0,1193,297,399,100,0.3878873444474067,0.3594865552377094,0.2902031401671305
pooled,F_only,9,1,1190,300,399,100,0.45303289524476265,0.4155035960927379,0.32997280549826624
pooled,F_only,9,2,1190,300,399,100,0.46490869452673966,0.4208715013755865,0.3077659925064926
pooled,F_only,9,3,1192,298,399,100,0.5202779971288933,0.40422872740205473,0.3053827672969559
pooled,F_only,9,4,1195,295,400,99,0.46523047458430355,0.39299960566425785,0.2942291284570613
pooled,F_only,10,0,1193,297,399,100,0.4082505066594976,0.4554729369302696,0.3273725799321611
pooled,F_only,10,1,1190,300,399,100,0.5623707851861368,0.37953667455122,0.3013771340498544
pooled,F_only,10,2,1190,300,399,100,0.48795891221122734,0.4061379146607813,0.31530584866295713
pooled,F_only,10,3,1194,296,399,100,0.4144533988910989,0.3554411565299217,0.2764640534279158
pooled,F_only,10,4,1193,297,400,99,0.46232784657032877,0.38884999099299883,0.30507751335119127
pooled,F_only,11,0,1192,298,399,100,0.5539625986876412,0.3441203297898559,0.27625660822410936
pooled,F_only,11,1,1192,298,399,100,0.5173446538917363,0.39296439230714425,0.2998962498480134
pooled,F_only,11,2,1190,300,399,100,0.43858603990177314,0.40183161067768725,0.30785610210527986
